ocd_id,fips,name,results_name
ocd-division/country:us/state:oh/place:laura,,Laura village,
ocd-division/country:us/state:oh/place:laurelville,,Laurelville village,
ocd-division/country:us/state:oh/place:lebanon,,Lebanon city,
ocd-division/country:us/state:oh/place:leesburg,,Leesburg village,
ocd-division/country:us/state:oh/place:leesville,,Leesville village,
ocd-division/country:us/state:oh/place:leetonia,,Leetonia village,
ocd-division/country:us/state:oh/place:leipsic,,Leipsic village,
ocd-division/country:us/state:oh/place:lewisburg,,Lewisburg village,
ocd-division/country:us/state:oh/place:lewisville,,Lewisville village,
ocd-division/country:us/state:oh/place:lexington,,Lexington village,
ocd-division/country:us/state:oh/place:liberty_center,,Liberty Center village,
ocd-division/country:us/state:oh/place:lima,,Lima city,
ocd-division/country:us/state:oh/place:limaville,,Limaville village,
ocd-division/country:us/state:oh/place:lincoln_heights,,Lincoln Heights village,
ocd-division/country:us/state:oh/place:lindsey,,Lindsey village,
ocd-division/country:us/state:oh/place:linndale,,Linndale village,
ocd-division/country:us/state:oh/place:lisbon,,Lisbon village,
ocd-division/country:us/state:oh/place:lithopolis,,Lithopolis village,
ocd-division/country:us/state:oh/place:lockbourne,,Lockbourne village,
ocd-division/country:us/state:oh/place:lockington,,Lockington village,
ocd-division/country:us/state:oh/place:lockland,,Lockland village,
ocd-division/country:us/state:oh/place:lodi,,Lodi village,
ocd-division/country:us/state:oh/place:logan,,Logan city,
ocd-division/country:us/state:oh/place:london,,London city,
ocd-division/country:us/state:oh/place:lorain,,Lorain city,
ocd-division/country:us/state:oh/place:lordstown,,Lordstown village,
ocd-division/country:us/state:oh/place:lore_city,,Lore City village,
ocd-division/country:us/state:oh/place:loudonville,,Loudonville village,
ocd-division/country:us/state:oh/place:louisville,,Louisville city,
ocd-division/country:us/state:oh/place:loveland,,Loveland city,
ocd-division/country:us/state:oh/place:lowell,,Lowell village,
ocd-division/country:us/state:oh/place:lowellville,,Lowellville village,
ocd-division/country:us/state:oh/place:lower_salem,,Lower Salem village,
ocd-division/country:us/state:oh/place:lucas,,Lucas village,
ocd-division/country:us/state:oh/place:luckey,,Luckey village,
ocd-division/country:us/state:oh/place:ludlow_falls,,Ludlow Falls village,
ocd-division/country:us/state:oh/place:lynchburg,,Lynchburg village,
ocd-division/country:us/state:oh/place:lyndhurst,,Lyndhurst city,
ocd-division/country:us/state:oh/place:lyons,,Lyons village,
ocd-division/country:us/state:oh/place:macedonia,,Macedonia city,
ocd-division/country:us/state:oh/place:macksburg,,Macksburg village,
ocd-division/country:us/state:oh/place:madeira,,Madeira city,
ocd-division/country:us/state:oh/place:madison,,Madison village,
ocd-division/country:us/state:oh/place:magnetic_springs,,Magnetic Springs village,
ocd-division/country:us/state:oh/place:magnolia,,Magnolia village,
ocd-division/country:us/state:oh/place:maineville,,Maineville village,
ocd-division/country:us/state:oh/place:malinta,,Malinta village,
ocd-division/country:us/state:oh/place:malta,,Malta village,
ocd-division/country:us/state:oh/place:malvern,,Malvern village,
ocd-division/country:us/state:oh/place:manchester,,Manchester village,
ocd-division/country:us/state:oh/place:mansfield,,Mansfield city,
ocd-division/country:us/state:oh/place:mantua,,Mantua village,
ocd-division/country:us/state:oh/place:maple_heights,,Maple Heights city,
ocd-division/country:us/state:oh/place:marble_cliff,,Marble Cliff village,
ocd-division/country:us/state:oh/place:marblehead,,Marblehead village,
ocd-division/country:us/state:oh/place:marengo,,Marengo village,
ocd-division/country:us/state:oh/place:mariemont,,Mariemont village,
ocd-division/country:us/state:oh/place:marietta,,Marietta city,
ocd-division/country:us/state:oh/place:marion,,Marion city,
ocd-division/country:us/state:oh/place:marseilles,,Marseilles village,
ocd-division/country:us/state:oh/place:marshallville,,Marshallville village,
ocd-division/country:us/state:oh/place:martins_ferry,,Martins Ferry city,
ocd-division/country:us/state:oh/place:martinsburg,,Martinsburg village,
ocd-division/country:us/state:oh/place:martinsville,,Martinsville village,
ocd-division/country:us/state:oh/place:marysville,,Marysville city,
ocd-division/country:us/state:oh/place:mason,,Mason city,
ocd-division/country:us/state:oh/place:massillon,,Massillon city,
ocd-division/country:us/state:oh/place:matamoras,,Matamoras village,
ocd-division/country:us/state:oh/place:maumee,,Maumee city,
ocd-division/country:us/state:oh/place:mayfield,,Mayfield village,
ocd-division/country:us/state:oh/place:mayfield_heights,,Mayfield Heights city,
ocd-division/country:us/state:oh/place:mcarthur,,McArthur village,
ocd-division/country:us/state:oh/place:mcclure,,McClure village,
ocd-division/country:us/state:oh/place:mccomb,,McComb village,
ocd-division/country:us/state:oh/place:mcconnelsville,,McConnelsville village,
ocd-division/country:us/state:oh/place:mcdonald,,McDonald village,
ocd-division/country:us/state:oh/place:mcguffey,,McGuffey village,
ocd-division/country:us/state:oh/place:mechanicsburg,,Mechanicsburg village,
ocd-division/country:us/state:oh/place:medina,,Medina city,
ocd-division/country:us/state:oh/place:melrose,,Melrose village,
ocd-division/country:us/state:oh/place:mendon,,Mendon village,
ocd-division/country:us/state:oh/place:mentor,,Mentor city,
ocd-division/country:us/state:oh/place:mentor-on-the-lake,,Mentor-on-the-Lake city,
ocd-division/country:us/state:oh/place:metamora,,Metamora village,
ocd-division/country:us/state:oh/place:meyers_lake,,Meyers Lake village,
ocd-division/country:us/state:oh/place:miamisburg,,Miamisburg city,
ocd-division/country:us/state:oh/place:middle_point,,Middle Point village,
ocd-division/country:us/state:oh/place:middleburg_heights,,Middleburg Heights city,
ocd-division/country:us/state:oh/place:middlefield,,Middlefield village,
ocd-division/country:us/state:oh/place:middleport,,Middleport village,
ocd-division/country:us/state:oh/place:middletown,,Middletown city,
ocd-division/country:us/state:oh/place:midland,,Midland village,
ocd-division/country:us/state:oh/place:midvale,,Midvale village,
ocd-division/country:us/state:oh/place:midway,,Midway village,
ocd-division/country:us/state:oh/place:mifflin,,Mifflin village,
ocd-division/country:us/state:oh/place:milan,,Milan village,
ocd-division/country:us/state:oh/place:milford,,Milford city,
ocd-division/country:us/state:oh/place:milford_center,,Milford Center village,
ocd-division/country:us/state:oh/place:millbury,,Millbury village,
ocd-division/country:us/state:oh/place:milledgeville,,Milledgeville village,
ocd-division/country:us/state:oh/place:miller_city,,Miller City village,
ocd-division/country:us/state:oh/place:millersburg,,Millersburg village,
ocd-division/country:us/state:oh/place:millersport,,Millersport village,
ocd-division/country:us/state:oh/place:millville,,Millville village,
ocd-division/country:us/state:oh/place:milton_center,,Milton Center village,
ocd-division/country:us/state:oh/place:miltonsburg,,Miltonsburg village,
ocd-division/country:us/state:oh/place:mineral_city,,Mineral City village,
ocd-division/country:us/state:oh/place:minerva,,Minerva village,
ocd-division/country:us/state:oh/place:minerva_park,,Minerva Park village,
ocd-division/country:us/state:oh/place:mingo_junction,,Mingo Junction village,
ocd-division/country:us/state:oh/place:minster,,Minster village,
ocd-division/country:us/state:oh/place:mogadore,,Mogadore village,
ocd-division/country:us/state:oh/place:monroe,,Monroe city,
ocd-division/country:us/state:oh/place:monroeville,,Monroeville village,
ocd-division/country:us/state:oh/place:montezuma,,Montezuma village,
ocd-division/country:us/state:oh/place:montgomery,,Montgomery city,
ocd-division/country:us/state:oh/place:montpelier,,Montpelier village,
ocd-division/country:us/state:oh/place:moraine,,Moraine city,
ocd-division/country:us/state:oh/place:moreland_hills,,Moreland Hills village,
ocd-division/country:us/state:oh/place:morral,,Morral village,
ocd-division/country:us/state:oh/place:morristown,,Morristown village,
ocd-division/country:us/state:oh/place:morrow,,Morrow village,
ocd-division/country:us/state:oh/place:moscow,,Moscow village,
ocd-division/country:us/state:oh/place:mount_blanchard,,Mount Blanchard village,
ocd-division/country:us/state:oh/place:mount_cory,,Mount Cory village,
ocd-division/country:us/state:oh/place:mount_eaton,,Mount Eaton village,
ocd-division/country:us/state:oh/place:mount_gilead,,Mount Gilead village,
ocd-division/country:us/state:oh/place:mount_healthy,,Mount Healthy city,
ocd-division/country:us/state:oh/place:mount_orab,,Mount Orab village,
ocd-division/country:us/state:oh/place:mount_pleasant,,Mount Pleasant village,
ocd-division/country:us/state:oh/place:mount_sterling,,Mount Sterling village,
ocd-division/country:us/state:oh/place:mount_vernon,,Mount Vernon city,
ocd-division/country:us/state:oh/place:mount_victory,,Mount Victory village,
ocd-division/country:us/state:oh/place:mowrystown,,Mowrystown village,
ocd-division/country:us/state:oh/place:munroe_falls,,Munroe Falls city,
ocd-division/country:us/state:oh/place:murray_city,,Murray City village,
ocd-division/country:us/state:oh/place:mutual,,Mutual village,
ocd-division/country:us/state:oh/place:napoleon,,Napoleon city,
ocd-division/country:us/state:oh/place:nashville,,Nashville village,
ocd-division/country:us/state:oh/place:navarre,,Navarre village,
ocd-division/country:us/state:oh/place:nellie,,Nellie village,
ocd-division/country:us/state:oh/place:nelsonville,,Nelsonville city,
ocd-division/country:us/state:oh/place:nevada,,Nevada village,
ocd-division/country:us/state:oh/place:neville,,Neville village,
ocd-division/country:us/state:oh/place:new_albany,,New Albany village,
ocd-division/country:us/state:oh/place:new_alexandria,,New Alexandria village,
ocd-division/country:us/state:oh/place:new_athens,,New Athens village,
ocd-division/country:us/state:oh/place:new_bavaria,,New Bavaria village,
ocd-division/country:us/state:oh/place:new_bloomington,,New Bloomington village,
ocd-division/country:us/state:oh/place:new_boston,,New Boston village,
ocd-division/country:us/state:oh/place:new_bremen,,New Bremen village,
ocd-division/country:us/state:oh/place:new_carlisle,,New Carlisle city,
ocd-division/country:us/state:oh/place:new_concord,,New Concord village,
ocd-division/country:us/state:oh/place:new_franklin,,New Franklin city,
ocd-division/country:us/state:oh/place:new_holland,,New Holland village,
ocd-division/country:us/state:oh/place:new_knoxville,,New Knoxville village,
ocd-division/country:us/state:oh/place:new_lebanon,,New Lebanon village,
ocd-division/country:us/state:oh/place:new_lexington,,New Lexington village,
ocd-division/country:us/state:oh/place:new_london,,New London village,
ocd-division/country:us/state:oh/place:new_madison,,New Madison village,
ocd-division/country:us/state:oh/place:new_miami,,New Miami village,
ocd-division/country:us/state:oh/place:new_middletown,,New Middletown village,
ocd-division/country:us/state:oh/place:new_paris,,New Paris village,
ocd-division/country:us/state:oh/place:new_philadelphia,,New Philadelphia city,
ocd-division/country:us/state:oh/place:new_richmond,,New Richmond village,
ocd-division/country:us/state:oh/place:new_riegel,,New Riegel village,
ocd-division/country:us/state:oh/place:new_straitsville,,New Straitsville village,
ocd-division/country:us/state:oh/place:new_vienna,,New Vienna village,
ocd-division/country:us/state:oh/place:new_washington,,New Washington village,
ocd-division/country:us/state:oh/place:new_waterford,,New Waterford village,
ocd-division/country:us/state:oh/place:new_weston,,New Weston village,
ocd-division/country:us/state:oh/place:newark,,Newark city,
ocd-division/country:us/state:oh/place:newburgh_heights,,Newburgh Heights village,
ocd-division/country:us/state:oh/place:newcomerstown,,Newcomerstown village,
ocd-division/country:us/state:oh/place:newton_falls,,Newton Falls city,
ocd-division/country:us/state:oh/place:newtonsville,,Newtonsville village,
ocd-division/country:us/state:oh/place:newtown,,Newtown village,
ocd-division/country:us/state:oh/place:ney,,Ney village,
ocd-division/country:us/state:oh/place:niles,,Niles city,
ocd-division/country:us/state:oh/place:north_baltimore,,North Baltimore village,
ocd-division/country:us/state:oh/place:north_bend,,North Bend village,
ocd-division/country:us/state:oh/place:north_canton,,North Canton city,
ocd-division/country:us/state:oh/place:north_college_hill,,North College Hill city,
ocd-division/country:us/state:oh/place:north_fairfield,,North Fairfield village,
ocd-division/country:us/state:oh/place:north_hampton,,North Hampton village,
ocd-division/country:us/state:oh/place:north_kingsville,,North Kingsville village,
ocd-division/country:us/state:oh/place:north_lewisburg,,North Lewisburg village,
ocd-division/country:us/state:oh/place:north_olmsted,,North Olmsted city,
ocd-division/country:us/state:oh/place:north_perry,,North Perry village,
ocd-division/country:us/state:oh/place:north_randall,,North Randall village,
ocd-division/country:us/state:oh/place:north_ridgeville,,North Ridgeville city,
ocd-division/country:us/state:oh/place:north_robinson,,North Robinson village,
ocd-division/country:us/state:oh/place:north_royalton,,North Royalton city,
ocd-division/country:us/state:oh/place:north_star,,North Star village,
ocd-division/country:us/state:oh/place:northfield,,Northfield village,
ocd-division/country:us/state:oh/place:northwood,,Northwood city,
ocd-division/country:us/state:oh/place:norton,,Norton city,
ocd-division/country:us/state:oh/place:norwalk,,Norwalk city,
ocd-division/country:us/state:oh/place:norwich,,Norwich village,
ocd-division/country:us/state:oh/place:norwood,,Norwood city,
ocd-division/country:us/state:oh/place:oak_harbor,,Oak Harbor village,
ocd-division/country:us/state:oh/place:oak_hill,,Oak Hill village,
ocd-division/country:us/state:oh/place:oakwood,,Oakwood village,
ocd-division/country:us/state:oh/place:oakwood_city,,Oakwood city,
ocd-division/country:us/state:oh/place:oakwood_village,,Oakwood village,
ocd-division/country:us/state:oh/place:oberlin,,Oberlin city,
ocd-division/country:us/state:oh/place:obetz,,Obetz village,
ocd-division/country:us/state:oh/place:octa,,Octa village,
ocd-division/country:us/state:oh/place:ohio_city,,Ohio City village,
ocd-division/country:us/state:oh/place:old_washington,,Old Washington village,
ocd-division/country:us/state:oh/place:olmsted_falls,,Olmsted Falls city,
ocd-division/country:us/state:oh/place:ontario,,Ontario city,
ocd-division/country:us/state:oh/place:orange,,Orange village,
ocd-division/country:us/state:oh/place:orangeville,,Orangeville village,
ocd-division/country:us/state:oh/place:oregon,,Oregon city,
ocd-division/country:us/state:oh/place:orient,,Orient village,
ocd-division/country:us/state:oh/place:orrville,,Orrville city,
ocd-division/country:us/state:oh/place:orwell,,Orwell village,
ocd-division/country:us/state:oh/place:osgood,,Osgood village,
ocd-division/country:us/state:oh/place:ostrander,,Ostrander village,
ocd-division/country:us/state:oh/place:ottawa,,Ottawa village,
ocd-division/country:us/state:oh/place:ottawa_hills,,Ottawa Hills village,
ocd-division/country:us/state:oh/place:ottoville,,Ottoville village,
ocd-division/country:us/state:oh/place:otway,,Otway village,
ocd-division/country:us/state:oh/place:owensville,,Owensville village,
ocd-division/country:us/state:oh/place:oxford,,Oxford city,
ocd-division/country:us/state:oh/place:painesville,,Painesville city,
ocd-division/country:us/state:oh/place:palestine,,Palestine village,
ocd-division/country:us/state:oh/place:pandora,,Pandora village,
ocd-division/country:us/state:oh/place:parma,,Parma city,
ocd-division/country:us/state:oh/place:parma_heights,,Parma Heights city,
ocd-division/country:us/state:oh/place:parral,,Parral village,
ocd-division/country:us/state:oh/place:pataskala,,Pataskala city,
ocd-division/country:us/state:oh/place:patterson,,Patterson village,
ocd-division/country:us/state:oh/place:paulding,,Paulding village,
ocd-division/country:us/state:oh/place:payne,,Payne village,
ocd-division/country:us/state:oh/place:peebles,,Peebles village,
ocd-division/country:us/state:oh/place:pemberville,,Pemberville village,
ocd-division/country:us/state:oh/place:peninsula,,Peninsula village,
ocd-division/country:us/state:oh/place:pepper_pike,,Pepper Pike city,
ocd-division/country:us/state:oh/place:perry,,Perry village,
ocd-division/country:us/state:oh/place:perrysburg,,Perrysburg city,
ocd-division/country:us/state:oh/place:perrysville,,Perrysville village,
ocd-division/country:us/state:oh/place:phillipsburg,,Phillipsburg village,
ocd-division/country:us/state:oh/place:philo,,Philo village,
ocd-division/country:us/state:oh/place:pickerington,,Pickerington city,
ocd-division/country:us/state:oh/place:piketon,,Piketon village,
ocd-division/country:us/state:oh/place:pioneer,,Pioneer village,
ocd-division/country:us/state:oh/place:piqua,,Piqua city,
ocd-division/country:us/state:oh/place:pitsburg,,Pitsburg village,
ocd-division/country:us/state:oh/place:plain_city,,Plain City village,
ocd-division/country:us/state:oh/place:plainfield,,Plainfield village,
ocd-division/country:us/state:oh/place:pleasant_city,,Pleasant City village,
ocd-division/country:us/state:oh/place:pleasant_hill,,Pleasant Hill village,
ocd-division/country:us/state:oh/place:pleasant_plain,,Pleasant Plain village,
ocd-division/country:us/state:oh/place:pleasantville,,Pleasantville village,
ocd-division/country:us/state:oh/place:plymouth,,Plymouth village,
ocd-division/country:us/state:oh/place:poland,,Poland village,
ocd-division/country:us/state:oh/place:polk,,Polk village,
ocd-division/country:us/state:oh/place:pomeroy,,Pomeroy village,
ocd-division/country:us/state:oh/place:port_clinton,,Port Clinton city,
ocd-division/country:us/state:oh/place:port_jefferson,,Port Jefferson village,
ocd-division/country:us/state:oh/place:port_washington,,Port Washington village,
ocd-division/country:us/state:oh/place:port_william,,Port William village,
ocd-division/country:us/state:oh/place:portage,,Portage village,
ocd-division/country:us/state:oh/place:portsmouth,,Portsmouth city,
ocd-division/country:us/state:oh/place:potsdam,,Potsdam village,
ocd-division/country:us/state:oh/place:powell,,Powell city,
ocd-division/country:us/state:oh/place:powhatan_point,,Powhatan Point village,
ocd-division/country:us/state:oh/place:proctorville,,Proctorville village,
ocd-division/country:us/state:oh/place:prospect,,Prospect village,
ocd-division/country:us/state:oh/place:put-in-bay,,Put-in-Bay village,
ocd-division/country:us/state:oh/place:quaker_city,,Quaker City village,
ocd-division/country:us/state:oh/place:quincy,,Quincy village,
ocd-division/country:us/state:oh/place:racine,,Racine village,
ocd-division/country:us/state:oh/place:rarden,,Rarden village,
ocd-division/country:us/state:oh/place:ravenna,,Ravenna city,
ocd-division/country:us/state:oh/place:rawson,,Rawson village,
ocd-division/country:us/state:oh/place:rayland,,Rayland village,
ocd-division/country:us/state:oh/place:reading,,Reading city,
ocd-division/country:us/state:oh/place:reminderville,,Reminderville village,
ocd-division/country:us/state:oh/place:rendville,,Rendville village,
ocd-division/country:us/state:oh/place:republic,,Republic village,
ocd-division/country:us/state:oh/place:reynoldsburg,,Reynoldsburg city,
ocd-division/country:us/state:oh/place:richfield,,Richfield village,
ocd-division/country:us/state:oh/place:richmond,,Richmond village,
ocd-division/country:us/state:oh/place:richmond_heights,,Richmond Heights city,
ocd-division/country:us/state:oh/place:richwood,,Richwood village,
ocd-division/country:us/state:oh/place:ridgeway,,Ridgeway village,
ocd-division/country:us/state:oh/place:rio_grande,,Rio Grande village,
ocd-division/country:us/state:oh/place:ripley,,Ripley village,
ocd-division/country:us/state:oh/place:risingsun,,Risingsun village,
ocd-division/country:us/state:oh/place:rittman,,Rittman city,
ocd-division/country:us/state:oh/place:riverlea,,Riverlea village,
ocd-division/country:us/state:oh/place:riverside,,Riverside city,
ocd-division/country:us/state:oh/place:roaming_shores,,Roaming Shores village,
ocd-division/country:us/state:oh/place:rochester,,Rochester village,
ocd-division/country:us/state:oh/place:rock_creek,,Rock Creek village,
ocd-division/country:us/state:oh/place:rockford,,Rockford village,
ocd-division/country:us/state:oh/place:rocky_ridge,,Rocky Ridge village,
ocd-division/country:us/state:oh/place:rocky_river,,Rocky River city,
ocd-division/country:us/state:oh/place:rogers,,Rogers village,
ocd-division/country:us/state:oh/place:rome,,Rome village,
ocd-division/country:us/state:oh/place:roseville,,Roseville village,
ocd-division/country:us/state:oh/place:rossburg,,Rossburg village,
ocd-division/country:us/state:oh/place:rossford,,Rossford city,
ocd-division/country:us/state:oh/place:roswell,,Roswell village,
ocd-division/country:us/state:oh/place:rushsylvania,,Rushsylvania village,
ocd-division/country:us/state:oh/place:rushville,,Rushville village,
ocd-division/country:us/state:oh/place:russells_point,,Russells Point village,
ocd-division/country:us/state:oh/place:russellville,,Russellville village,
ocd-division/country:us/state:oh/place:russia,,Russia village,
ocd-division/country:us/state:oh/place:rutland,,Rutland village,
ocd-division/country:us/state:oh/place:sabina,,Sabina village,
ocd-division/country:us/state:oh/place:salem,,Salem city,
ocd-division/country:us/state:oh/place:salesville,,Salesville village,
ocd-division/country:us/state:oh/place:salineville,,Salineville village,
ocd-division/country:us/state:oh/place:sandusky,,Sandusky city,
ocd-division/country:us/state:oh/place:sarahsville,,Sarahsville village,
ocd-division/country:us/state:oh/place:sardinia,,Sardinia village,
ocd-division/country:us/state:oh/place:savannah,,Savannah village,
ocd-division/country:us/state:oh/place:scio,,Scio village,
ocd-division/country:us/state:oh/place:scott,,Scott village,
ocd-division/country:us/state:oh/place:seaman,,Seaman village,
ocd-division/country:us/state:oh/place:sebring,,Sebring village,
ocd-division/country:us/state:oh/place:senecaville,,Senecaville village,
ocd-division/country:us/state:oh/place:seven_hills,,Seven Hills city,
ocd-division/country:us/state:oh/place:seven_mile,,Seven Mile village,
ocd-division/country:us/state:oh/place:seville,,Seville village,
ocd-division/country:us/state:oh/place:shadyside,,Shadyside village,
ocd-division/country:us/state:oh/place:shaker_heights,,Shaker Heights city,
ocd-division/country:us/state:oh/place:sharonville,,Sharonville city,
ocd-division/country:us/state:oh/place:shawnee,,Shawnee village,
ocd-division/country:us/state:oh/place:shawnee_hills,,Shawnee Hills village,
ocd-division/country:us/state:oh/place:sheffield,,Sheffield village,
ocd-division/country:us/state:oh/place:sheffield_lake,,Sheffield Lake city,
ocd-division/country:us/state:oh/place:shelby,,Shelby city,
ocd-division/country:us/state:oh/place:sherrodsville,,Sherrodsville village,
ocd-division/country:us/state:oh/place:sherwood,,Sherwood village,
ocd-division/country:us/state:oh/place:shiloh,,Shiloh village,
ocd-division/country:us/state:oh/place:shreve,,Shreve village,
ocd-division/country:us/state:oh/place:sidney,,Sidney city,
ocd-division/country:us/state:oh/place:silver_lake,,Silver Lake village,
ocd-division/country:us/state:oh/place:silverton,,Silverton city,
ocd-division/country:us/state:oh/place:sinking_spring,,Sinking Spring village,
ocd-division/country:us/state:oh/place:smithfield,,Smithfield village,
ocd-division/country:us/state:oh/place:smithville,,Smithville village,
ocd-division/country:us/state:oh/place:solon,,Solon city,
ocd-division/country:us/state:oh/place:somerset,,Somerset village,
ocd-division/country:us/state:oh/place:somerville,,Somerville village,
ocd-division/country:us/state:oh/place:south_amherst,,South Amherst village,
ocd-division/country:us/state:oh/place:south_bloomfield,,South Bloomfield village,
ocd-division/country:us/state:oh/place:south_charleston,,South Charleston village,
ocd-division/country:us/state:oh/place:south_euclid,,South Euclid city,
ocd-division/country:us/state:oh/place:south_lebanon,,South Lebanon village,
ocd-division/country:us/state:oh/place:south_point,,South Point village,
ocd-division/country:us/state:oh/place:south_russell,,South Russell village,
ocd-division/country:us/state:oh/place:south_salem,,South Salem village,
ocd-division/country:us/state:oh/place:south_solon,,South Solon village,
ocd-division/country:us/state:oh/place:south_vienna,,South Vienna village,
ocd-division/country:us/state:oh/place:south_webster,,South Webster village,
ocd-division/country:us/state:oh/place:south_zanesville,,South Zanesville village,
ocd-division/country:us/state:oh/place:sparta,,Sparta village,
ocd-division/country:us/state:oh/place:spencer,,Spencer village,
ocd-division/country:us/state:oh/place:spencerville,,Spencerville village,
ocd-division/country:us/state:oh/place:spring_valley,,Spring Valley village,
ocd-division/country:us/state:oh/place:springboro,,Springboro city,
ocd-division/country:us/state:oh/place:springdale,,Springdale city,
ocd-division/country:us/state:oh/place:springfield,,Springfield city,
ocd-division/country:us/state:oh/place:st_bernard,,St. Bernard city,
ocd-division/country:us/state:oh/place:st_clairsville,,St. Clairsville city,
ocd-division/country:us/state:oh/place:st_henry,,St. Henry village,
ocd-division/country:us/state:oh/place:st_louisville,,St. Louisville village,
ocd-division/country:us/state:oh/place:st_martin,,St. Martin village,
ocd-division/country:us/state:oh/place:st_marys,,St. Marys city,
ocd-division/country:us/state:oh/place:st_paris,,St. Paris village,
ocd-division/country:us/state:oh/place:stafford,,Stafford village,
ocd-division/country:us/state:oh/place:steubenville,,Steubenville city,
ocd-division/country:us/state:oh/place:stockport,,Stockport village,
ocd-division/country:us/state:oh/place:stone_creek,,Stone Creek village,
ocd-division/country:us/state:oh/place:stoutsville,,Stoutsville village,
ocd-division/country:us/state:oh/place:stow,,Stow city,
ocd-division/country:us/state:oh/place:strasburg,,Strasburg village,
ocd-division/country:us/state:oh/place:stratton,,Stratton village,
ocd-division/country:us/state:oh/place:streetsboro,,Streetsboro city,
ocd-division/country:us/state:oh/place:strongsville,,Strongsville city,
ocd-division/country:us/state:oh/place:struthers,,Struthers city,
ocd-division/country:us/state:oh/place:stryker,,Stryker village,
ocd-division/country:us/state:oh/place:sugar_bush_knolls,,Sugar Bush Knolls village,
ocd-division/country:us/state:oh/place:sugar_grove,,Sugar Grove village,
ocd-division/country:us/state:oh/place:sugarcreek,,Sugarcreek village,
ocd-division/country:us/state:oh/place:summerfield,,Summerfield village,
ocd-division/country:us/state:oh/place:summitville,,Summitville village,
ocd-division/country:us/state:oh/place:sunbury,,Sunbury village,
ocd-division/country:us/state:oh/place:swanton,,Swanton village,
ocd-division/country:us/state:oh/place:sycamore,,Sycamore village,
ocd-division/country:us/state:oh/place:sylvania,,Sylvania city,
ocd-division/country:us/state:oh/place:syracuse,,Syracuse village,
ocd-division/country:us/state:oh/place:tallmadge,,Tallmadge city,
ocd-division/country:us/state:oh/place:tarlton,,Tarlton village,
ocd-division/country:us/state:oh/place:terrace_park,,Terrace Park village,
ocd-division/country:us/state:oh/place:the_village_of_indian_hill,,The Village of Indian Hill city,
ocd-division/country:us/state:oh/place:thornville,,Thornville village,
ocd-division/country:us/state:oh/place:thurston,,Thurston village,
ocd-division/country:us/state:oh/place:tiffin,,Tiffin city,
ocd-division/country:us/state:oh/place:tiltonsville,,Tiltonsville village,
ocd-division/country:us/state:oh/place:timberlake,,Timberlake village,
ocd-division/country:us/state:oh/place:tipp_city,,Tipp City city,
ocd-division/country:us/state:oh/place:tiro,,Tiro village,
ocd-division/country:us/state:oh/place:toledo,,Toledo city,
ocd-division/country:us/state:oh/place:tontogany,,Tontogany village,
ocd-division/country:us/state:oh/place:toronto,,Toronto city,
ocd-division/country:us/state:oh/place:tremont_city,,Tremont City village,
ocd-division/country:us/state:oh/place:trenton,,Trenton city,
ocd-division/country:us/state:oh/place:trimble,,Trimble village,
ocd-division/country:us/state:oh/place:trotwood,,Trotwood city,
ocd-division/country:us/state:oh/place:troy,,Troy city,
ocd-division/country:us/state:oh/place:tuscarawas,,Tuscarawas village,
ocd-division/country:us/state:oh/place:twinsburg,,Twinsburg city,
ocd-division/country:us/state:oh/place:uhrichsville,,Uhrichsville city,
ocd-division/country:us/state:oh/place:union,,Union city,
ocd-division/country:us/state:oh/place:union_city,,Union City village,
ocd-division/country:us/state:oh/place:unionville_center,,Unionville Center village,
ocd-division/country:us/state:oh/place:uniopolis,,Uniopolis village,
ocd-division/country:us/state:oh/place:university_heights,,University Heights city,
ocd-division/country:us/state:oh/place:upper_arlington,,Upper Arlington city,
ocd-division/country:us/state:oh/place:upper_sandusky,,Upper Sandusky city,
ocd-division/country:us/state:oh/place:urbana,,Urbana city,
ocd-division/country:us/state:oh/place:urbancrest,,Urbancrest village,
ocd-division/country:us/state:oh/place:utica,,Utica village,
ocd-division/country:us/state:oh/place:valley_hi,,Valley Hi village,
ocd-division/country:us/state:oh/place:valley_view,,Valley View village,
ocd-division/country:us/state:oh/place:valleyview,,Valleyview village,
ocd-division/country:us/state:oh/place:van_buren,,Van Buren village,
ocd-division/country:us/state:oh/place:van_wert,,Van Wert city,
ocd-division/country:us/state:oh/place:vandalia,,Vandalia city,
ocd-division/country:us/state:oh/place:vanlue,,Vanlue village,
ocd-division/country:us/state:oh/place:venedocia,,Venedocia village,
ocd-division/country:us/state:oh/place:vermilion,,Vermilion city,
ocd-division/country:us/state:oh/place:verona,,Verona village,
ocd-division/country:us/state:oh/place:versailles,,Versailles village,
ocd-division/country:us/state:oh/place:vinton,,Vinton village,
ocd-division/country:us/state:oh/place:wadsworth,,Wadsworth city,
ocd-division/country:us/state:oh/place:waite_hill,,Waite Hill village,
ocd-division/country:us/state:oh/place:wakeman,,Wakeman village,
ocd-division/country:us/state:oh/place:walbridge,,Walbridge village,
ocd-division/country:us/state:oh/place:waldo,,Waldo village,
ocd-division/country:us/state:oh/place:walton_hills,,Walton Hills village,
ocd-division/country:us/state:oh/place:wapakoneta,,Wapakoneta city,
ocd-division/country:us/state:oh/place:warren,,Warren city,
ocd-division/country:us/state:oh/place:warrensville_heights,,Warrensville Heights city,
